team,year,squad_size,age,height_cm,weight_kg,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
Equatorial Guinea,2023,9,25.666666666666668,182.33333333333331,74.55555555555556,48.55555555555556,39.55555555555556,53.22222222222222,57.22222222222222,36.22222222222222,51.77777777777778,43.44444444444444,38.55555555555556,54.77777777777778,57.333333333333336,62.333333333333336,64.0,61.0,60.333333333333336,60.0,55.888888888888886,67.44444444444444,62.44444444444444,65.11111111111111,43.22222222222222,61.55555555555556,58.22222222222222,45.888888888888886,52.888888888888886,42.888888888888886,54.44444444444444,55.0,60.44444444444444,57.11111111111112,13.666666666666666,14.555555555555555,16.11111111111111,15.555555555555555,15.77777777777778
Estonia,2023,10,24.1,185.6,77.9,40.6,50.9,54.4,56.8,42.4,53.7,46.1,38.0,50.1,56.5,60.5,58.5,55.0,60.9,60.9,59.3,61.1,59.8,64.9,49.3,50.6,38.5,52.8,51.0,50.7,56.2,39.5,39.1,38.5,16.0,15.8,16.0,16.7,16.2
Ethiopia,2023,2,29.0,176.5,63.0,57.0,58.5,56.5,62.5,54.0,65.0,52.0,46.5,46.5,66.0,77.0,78.0,81.5,60.0,72.0,64.0,59.0,56.0,40.5,56.0,45.5,34.0,60.5,56.5,51.0,59.5,32.0,35.5,34.0,7.0,10.0,10.5,11.0,10.0
Faroe Islands,2023,5,25.4,179.0,74.0,57.2,52.8,52.0,59.0,44.8,59.0,53.2,42.6,55.6,61.0,65.4,65.8,65.6,57.2,70.6,56.6,69.8,64.6,60.0,50.2,54.2,48.2,55.4,51.8,52.8,55.8,44.6,49.4,47.2,11.2,8.8,9.2,9.8,10.8
Fiji,2023,1,34.0,169.0,70.0,63.0,69.0,60.0,67.0,66.0,70.0,70.0,63.0,65.0,69.0,91.0,89.0,84.0,69.0,84.0,69.0,83.0,89.0,72.0,67.0,80.0,42.0,71.0,67.0,73.0,75.0,41.0,50.0,43.0,13.0,13.0,6.0,11.0,9.0
Finland,2023,23,26.73913043478261,184.2173913043478,78.0,49.73913043478261,48.47826086956522,52.04347826086956,59.56521739130435,44.73913043478261,56.56521739130435,49.78260869565217,42.73913043478261,55.391304347826086,59.43478260869565,65.6086956521739,64.6086956521739,62.78260869565217,65.52173913043478,61.30434782608695,61.869565217391305,64.47826086956522,65.26086956521739,68.21739130434783,48.17391304347826,57.26086956521739,48.08695652173913,50.08695652173913,57.869565217391305,48.08695652173913,62.04347826086956,47.47826086956522,47.73913043478261,45.91304347826087,18.43478260869565,19.0,16.91304347826087,18.17391304347826,18.043478260869566
France,2023,23,27.08695652173913,183.7826086956522,78.08695652173913,64.43478260869566,58.869565217391305,65.26086956521739,77.82608695652173,56.52173913043478,70.56521739130434,62.869565217391305,54.95652173913044,71.69565217391305,75.08695652173913,76.1304347826087,76.95652173913044,73.0,83.17391304347827,70.8695652173913,73.3913043478261,76.47826086956522,74.69565217391305,75.0,59.0,68.21739130434783,63.52173913043478,64.52173913043478,73.08695652173913,56.65217391304348,79.1304347826087,59.869565217391305,62.391304347826086,58.82608695652174,19.39130434782609,18.695652173913043,18.0,18.608695652173918,20.0
Gabon,2023,15,26.933333333333334,179.2,74.6,61.333333333333336,55.333333333333336,57.333333333333336,65.13333333333334,53.8,66.46666666666667,58.86666666666667,51.53333333333333,59.4,65.93333333333334,73.6,73.46666666666667,71.06666666666666,66.0,70.53333333333333,62.73333333333333,66.86666666666666,71.6,66.8,56.46666666666667,63.93333333333333,54.266666666666666,62.0,60.8,55.93333333333333,64.13333333333334,53.93333333333333,53.333333333333336,52.266666666666666,10.2,11.2,11.6,10.2,11.4
Gambia,2023,23,24.73913043478261,181.82608695652172,74.8695652173913,54.0,55.04347826086956,58.73913043478261,64.56521739130434,48.08695652173913,65.30434782608695,49.95652173913044,46.52173913043478,56.95652173913044,65.91304347826087,76.3913043478261,76.1304347826087,72.04347826086956,63.60869565217392,67.65217391304348,61.91304347826087,68.73913043478261,69.91304347826087,67.34782608695652,54.73913043478261,61.47826086956522,44.69565217391305,59.56521739130435,55.56521739130435,53.0,62.52173913043478,46.56521739130435,47.43478260869565,45.34782608695652,8.956521739130435,10.304347826086955,9.695652173913045,10.695652173913045,10.08695652173913
Georgia,2023,23,25.26086956521739,182.08695652173915,74.1304347826087,53.869565217391305,53.95652173913044,52.130434782608695,62.26086956521739,46.34782608695652,62.130434782608695,54.43478260869565,47.91304347826087,56.69565217391305,64.0,69.30434782608695,68.52173913043478,68.8695652173913,63.91304347826087,67.21739130434783,63.21739130434783,62.60869565217392,66.47826086956522,65.8695652173913,53.08695652173913,54.21739130434783,44.73913043478261,57.0,59.21739130434783,50.95652173913044,60.69565217391305,43.78260869565217,46.95652173913044,43.91304347826087,15.956521739130435,15.652173913043478,15.043478260869565,15.91304347826087,16.0
Germany,2023,23,27.130434782608692,184.82608695652172,80.52173913043478,65.91304347826087,62.04347826086956,61.52173913043478,76.69565217391305,58.95652173913044,70.95652173913044,62.43478260869565,52.21739130434783,71.6086956521739,74.0,72.69565217391305,74.82608695652173,70.21739130434783,83.34782608695652,68.08695652173913,75.17391304347827,72.3913043478261,73.78260869565217,74.0,63.43478260869565,64.43478260869566,59.56521739130435,66.3913043478261,73.17391304347827,54.60869565217392,78.1304347826087,58.04347826086956,56.47826086956522,54.91304347826087,19.47826086956522,20.39130434782609,20.47826086956522,20.608695652173918,20.695652173913043
Ghana,2023,23,26.30434782608696,180.8695652173913,75.6086956521739,54.69565217391305,53.78260869565217,56.78260869565217,65.3913043478261,51.30434782608695,64.95652173913044,55.82608695652174,46.60869565217392,58.34782608695652,66.21739130434783,71.30434782608695,72.34782608695652,69.56521739130434,68.52173913043478,69.1304347826087,67.1304347826087,74.47826086956522,66.0,69.78260869565217,55.82608695652174,61.78260869565217,46.34782608695652,56.69565217391305,61.56521739130435,53.21739130434783,66.1304347826087,45.130434782608695,47.08695652173913,44.91304347826087,17.782608695652176,17.782608695652176,16.73913043478261,17.782608695652176,17.695652173913043
Gibraltar,2023,1,22.0,175.0,74.0,53.0,57.0,51.0,52.0,51.0,59.0,56.0,32.0,44.0,57.0,81.0,77.0,74.0,56.0,76.0,58.0,63.0,62.0,59.0,54.0,54.0,23.0,60.0,52.0,56.0,54.0,27.0,29.0,28.0,15.0,6.0,9.0,13.0,15.0
Greece,2023,23,27.30434782608696,182.0,75.30434782608695,56.08695652173913,50.869565217391305,55.34782608695652,64.82608695652173,48.26086956521739,62.43478260869565,57.869565217391305,51.91304347826087,59.17391304347826,65.04347826086956,68.95652173913044,71.1304347826087,69.08695652173913,69.78260869565217,65.56521739130434,68.08695652173913,71.65217391304348,67.65217391304348,68.73913043478261,55.47826086956522,65.78260869565217,53.391304347826086,54.30434782608695,57.82608695652174,49.91304347826087,67.52173913043478,54.04347826086956,54.47826086956522,52.43478260869565,19.43478260869565,19.043478260869566,18.130434782608692,19.043478260869566,19.565217391304348
Grenada,2023,5,27.4,182.2,77.2,54.4,48.0,55.8,63.0,41.2,60.4,49.0,39.4,58.6,61.8,72.0,69.0,67.6,62.8,69.2,54.4,72.8,79.6,75.0,50.2,66.0,62.8,50.0,55.2,48.2,62.0,62.0,63.0,60.0,11.2,10.4,11.6,10.6,12.0
Guam,2023,1,34.0,175.0,68.0,59.0,49.0,56.0,66.0,48.0,56.0,59.0,55.0,58.0,61.0,61.0,59.0,63.0,59.0,79.0,53.0,71.0,63.0,70.0,36.0,72.0,62.0,55.0,56.0,52.0,64.0,65.0,63.0,61.0,13.0,9.0,16.0,12.0,11.0
Guatemala,2023,1,25.0,193.0,85.0,14.0,5.0,13.0,20.0,9.0,10.0,12.0,10.0,21.0,20.0,37.0,25.0,40.0,56.0,21.0,45.0,56.0,25.0,59.0,5.0,22.0,6.0,6.0,40.0,15.0,38.0,5.0,11.0,12.0,62.0,61.0,60.0,63.0,64.0
Guinea,2023,23,26.0,184.8695652173913,79.08695652173913,51.130434782608695,51.21739130434783,65.30434782608695,67.17391304347827,46.91304347826087,62.30434782608695,50.60869565217392,42.78260869565217,60.91304347826087,65.56521739130434,64.3913043478261,64.47826086956522,62.869565217391305,65.30434782608695,58.04347826086956,63.91304347826087,69.04347826086956,69.3913043478261,76.08695652173913,52.26086956521739,64.1304347826087,58.869565217391305,54.47826086956522,57.82608695652174,51.0,64.82608695652173,55.17391304347826,58.82608695652174,55.78260869565217,9.956521739130435,11.08695652173913,10.043478260869565,9.826086956521738,9.521739130434783
Guinea-Bissau,2023,21,25.904761904761905,181.14285714285717,74.66666666666667,51.38095238095238,51.76190476190476,56.333333333333336,60.95238095238095,50.142857142857146,63.142857142857146,52.333333333333336,45.66666666666666,53.47619047619048,62.333333333333336,70.0,72.52380952380952,67.9047619047619,63.19047619047619,64.23809523809524,63.80952380952381,66.57142857142857,67.33333333333333,68.14285714285714,54.095238095238095,62.23809523809524,44.80952380952381,58.61904761904762,55.90476190476191,52.76190476190476,61.19047619047619,46.04761904761905,48.38095238095238,44.42857142857143,13.095238095238097,13.38095238095238,12.333333333333334,13.285714285714286,12.428571428571429
Guyana,2023,5,22.0,179.6,72.4,51.6,39.6,50.4,58.8,36.2,57.8,45.4,37.0,53.4,56.4,71.0,70.6,68.4,55.4,70.8,53.8,62.8,65.4,60.0,41.6,53.4,51.2,50.6,48.8,42.2,53.6,48.6,54.0,52.8,9.2,10.6,9.4,8.6,11.0
Haiti,2023,10,24.5,180.8,77.1,38.7,41.0,47.1,54.0,38.2,48.7,40.6,34.4,45.1,52.6,62.3,63.3,61.1,56.6,61.3,55.1,65.2,55.9,66.9,40.2,51.7,37.9,44.3,47.9,43.9,55.4,39.1,38.4,36.5,19.3,20.6,20.7,20.6,19.6
Honduras,2023,10,27.2,180.2,74.3,60.0,61.9,65.3,65.8,54.9,69.0,57.3,52.0,61.0,68.0,72.6,74.6,70.7,67.2,68.9,69.8,72.8,70.4,72.5,60.2,70.9,43.5,65.8,64.3,61.6,64.0,43.0,44.5,43.2,10.6,9.5,9.6,9.2,10.4
Hong Kong,2023,3,26.33333333333333,183.0,75.0,37.333333333333336,32.0,62.0,55.0,32.0,39.66666666666666,34.666666666666664,32.0,46.333333333333336,54.66666666666666,60.66666666666666,62.333333333333336,55.0,57.0,64.66666666666667,44.66666666666666,73.33333333333333,66.33333333333333,69.66666666666667,35.666666666666664,60.333333333333336,54.333333333333336,42.0,42.333333333333336,39.333333333333336,45.0,54.66666666666666,59.333333333333336,57.333333333333336,10.666666666666666,9.666666666666666,9.666666666666666,11.333333333333334,10.333333333333334
Hungary,2023,23,27.30434782608696,184.6086956521739,78.21739130434783,53.0,50.82608695652174,53.34782608695652,62.47826086956522,47.69565217391305,56.21739130434783,48.78260869565217,43.65217391304348,54.65217391304348,61.391304347826086,62.30434782608695,63.52173913043478,60.47826086956522,68.56521739130434,59.391304347826086,61.60869565217392,61.43478260869565,65.21739130434783,68.8695652173913,51.47826086956522,61.52173913043478,52.95652173913044,54.95652173913044,54.391304347826086,50.78260869565217,65.21739130434783,52.391304347826086,53.08695652173913,49.69565217391305,18.91304347826087,18.08695652173913,17.08695652173913,18.39130434782609,19.17391304347826
Iceland,2023,23,25.869565217391305,184.91304347826087,77.08695652173913,51.65217391304348,51.26086956521739,50.69565217391305,62.78260869565217,47.130434782608695,58.0,52.869565217391305,49.65217391304348,58.91304347826087,61.52173913043478,64.17391304347827,66.0,65.04347826086956,64.69565217391305,65.43478260869566,63.08695652173913,67.17391304347827,68.47826086956522,69.52173913043478,52.17391304347826,61.91304347826087,49.78260869565217,53.391304347826086,61.17391304347826,49.43478260869565,63.78260869565217,48.78260869565217,51.73913043478261,47.52173913043478,17.956521739130434,17.565217391304348,17.0,18.08695652173913,16.695652173913043
India,2023,23,27.91304347826087,178.6086956521739,71.65217391304348,41.47826086956522,36.26086956521739,41.0,49.69565217391305,34.26086956521739,45.82608695652174,40.43478260869565,38.52173913043478,45.69565217391305,48.391304347826086,64.21739130434783,64.21739130434783,61.391304347826086,53.78260869565217,64.26086956521739,50.30434782608695,65.43478260869566,67.30434782608695,63.78260869565217,37.26086956521739,51.82608695652174,40.17391304347826,40.43478260869565,46.26086956521739,37.21739130434783,49.34782608695652,38.869565217391305,41.30434782608695,41.08695652173913,21.17391304347826,20.47826086956522,19.30434782608696,21.08695652173913,21.30434782608696
Indonesia,2023,1,19.0,194.0,86.0,26.0,22.0,56.0,41.0,20.0,35.0,28.0,29.0,33.0,47.0,62.0,55.0,40.0,51.0,35.0,30.0,66.0,62.0,81.0,18.0,50.0,56.0,25.0,28.0,38.0,53.0,58.0,59.0,58.0,8.0,8.0,5.0,11.0,7.0
Iran,2023,16,27.5625,181.5,78.4375,56.125,53.9375,59.9375,64.125,53.625,62.625,56.0625,49.0625,59.5625,65.125,69.6875,68.5,67.75,67.0,66.25,65.875,70.5,69.125,69.6875,56.375,57.625,46.5625,60.625,60.5625,52.1875,65.625,48.5625,50.3125,46.5625,13.6875,14.375,14.125,14.1875,13.875
Iraq,2023,9,24.0,182.33333333333331,72.55555555555556,49.11111111111112,50.55555555555556,52.11111111111112,57.77777777777778,45.44444444444444,57.66666666666666,51.0,47.77777777777778,49.66666666666666,59.888888888888886,67.33333333333333,68.0,64.77777777777777,60.333333333333336,65.77777777777777,57.22222222222222,65.55555555555556,67.44444444444444,64.11111111111111,50.77777777777778,62.333333333333336,48.11111111111112,55.22222222222222,52.333333333333336,52.11111111111112,59.11111111111112,47.66666666666666,48.66666666666666,45.44444444444444,9.22222222222222,8.333333333333334,9.333333333333334,11.11111111111111,9.22222222222222
Israel,2023,20,25.5,179.75,75.0,53.6,60.35,54.2,60.15,54.25,64.45,55.85,51.65,53.35,64.95,70.3,69.5,71.45,63.3,67.85,64.8,66.15,63.8,65.3,57.05,51.4,32.3,62.05,60.45,56.35,63.05,34.75,37.45,34.85,13.3,13.6,11.1,14.2,12.95
Italy,2023,23,27.695652173913043,181.8695652173913,76.04347826086956,60.0,60.17391304347826,61.91304347826087,73.8695652173913,60.60869565217392,71.21739130434783,63.52173913043478,57.21739130434783,68.17391304347827,74.26086956521739,71.21739130434783,70.43478260869566,71.78260869565217,81.08695652173913,70.73913043478261,73.34782608695652,69.82608695652173,72.47826086956522,69.08695652173913,63.869565217391305,66.8695652173913,57.0,63.82608695652174,71.21739130434783,63.0,78.0,59.69565217391305,56.60869565217392,54.30434782608695,18.73913043478261,17.08695652173913,18.130434782608692,19.217391304347824,18.73913043478261
Ivory Coast,2023,23,26.956521739130437,182.1304347826087,75.56521739130434,66.21739130434783,61.17391304347826,67.17391304347827,74.65217391304348,58.04347826086956,75.82608695652173,64.04347826086956,53.17391304347826,68.3913043478261,76.0,74.47826086956522,76.0,73.21739130434783,73.73913043478261,70.1304347826087,72.91304347826087,72.52173913043478,73.82608695652173,75.95652173913044,63.17391304347826,71.91304347826087,64.26086956521739,68.6086956521739,69.56521739130434,60.08695652173913,74.95652173913044,61.73913043478261,66.43478260869566,63.04347826086956,10.217391304347826,10.130434782608695,10.304347826086955,10.565217391304348,9.782608695652174
Jamaica,2023,23,28.65217391304348,181.8695652173913,76.30434782608695,55.04347826086956,52.130434782608695,61.130434782608695,63.0,48.73913043478261,63.0,53.26086956521739,49.17391304347826,56.869565217391305,64.8695652173913,70.82608695652173,74.1304347826087,65.73913043478261,66.34782608695652,65.82608695652173,64.26086956521739,72.65217391304348,64.95652173913044,72.04347826086956,52.47826086956522,62.43478260869565,49.04347826086956,55.52173913043478,55.869565217391305,52.65217391304348,64.91304347826087,52.82608695652174,52.52173913043478,49.34782608695652,14.347826086956522,13.217391304347826,13.26086956521739,13.521739130434783,13.434782608695652
Japan,2023,23,26.565217391304348,177.69565217391303,72.04347826086956,63.91304347826087,62.130434782608695,57.47826086956522,73.56521739130434,57.04347826086956,73.56521739130434,62.69565217391305,56.43478260869565,67.52173913043478,75.1304347826087,78.08695652173913,73.47826086956522,78.82608695652173,73.43478260869566,76.65217391304348,65.26086956521739,66.8695652173913,76.8695652173913,60.08695652173913,62.60869565217392,59.30434782608695,57.65217391304348,67.95652173913044,70.26086956521739,58.65217391304348,73.52173913043478,55.65217391304348,58.08695652173913,54.69565217391305,9.173913043478262,9.826086956521738,9.434782608695652,10.304347826086955,10.304347826086955
Jordan,2023,2,25.5,182.0,76.5,44.5,58.0,49.0,54.0,52.0,63.5,51.0,44.5,36.5,59.0,75.5,68.0,72.5,54.5,67.5,56.5,75.5,56.0,64.0,59.5,45.5,35.0,55.0,57.0,59.5,54.0,17.0,29.5,23.0,8.5,9.0,13.0,6.5,9.0
Kazakhstan,2023,1,30.0,179.0,72.0,72.0,57.0,58.0,74.0,69.0,67.0,75.0,69.0,72.0,71.0,69.0,61.0,77.0,69.0,69.0,66.0,55.0,72.0,61.0,66.0,67.0,62.0,58.0,67.0,53.0,69.0,59.0,64.0,59.0,14.0,7.0,7.0,12.0,10.0
Kenya,2023,11,23.0,182.9090909090909,76.45454545454545,49.63636363636363,42.72727272727273,57.36363636363637,60.45454545454545,41.63636363636363,58.18181818181818,42.54545454545455,38.90909090909091,56.09090909090909,60.36363636363637,68.0909090909091,70.27272727272727,59.90909090909091,58.90909090909091,65.45454545454545,54.81818181818182,70.81818181818181,65.81818181818181,69.45454545454545,44.90909090909091,59.45454545454545,49.63636363636363,49.18181818181818,50.18181818181818,44.27272727272727,54.45454545454545,48.72727272727273,54.0,50.90909090909091,9.363636363636363,11.090909090909092,10.727272727272728,11.818181818181818,10.818181818181818
