date,home_team,away_team,home_score,away_score,tournament,year,label
2021-06-12,Panama,Curaçao,2.0,1.0,FIFA World Cup qualification,2021,1
2021-06-12,Saint Kitts and Nevis,El Salvador,0.0,4.0,FIFA World Cup qualification,2021,0
2021-06-13,South Korea,Lebanon,2.0,1.0,FIFA World Cup qualification,2021,1
2021-06-15,China,Syria,3.0,1.0,FIFA World Cup qualification,2021,1
2021-06-15,Australia,Jordan,1.0,0.0,FIFA World Cup qualification,2021,1
2021-06-15,Iran,Iraq,1.0,0.0,FIFA World Cup qualification,2021,1
2021-06-15,Saudi Arabia,Uzbekistan,3.0,0.0,FIFA World Cup qualification,2021,1
2021-06-15,Thailand,Malaysia,0.0,1.0,FIFA World Cup qualification,2021,0
2021-06-15,Canada,Haiti,3.0,0.0,FIFA World Cup qualification,2021,1
2021-06-15,El Salvador,Saint Kitts and Nevis,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-01,Mali,Rwanda,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-01,Egypt,Angola,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-01,Libya,Gabon,2.0,1.0,FIFA World Cup qualification,2021,1
2021-09-01,Senegal,Togo,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-01,Portugal,Republic of Ireland,2.0,1.0,FIFA World Cup qualification,2021,1
2021-09-01,Luxembourg,Azerbaijan,2.0,1.0,FIFA World Cup qualification,2021,1
2021-09-01,Faroe Islands,Israel,0.0,4.0,FIFA World Cup qualification,2021,0
2021-09-01,Denmark,Scotland,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-01,Moldova,Austria,0.0,2.0,FIFA World Cup qualification,2021,0
2021-09-01,Malta,Cyprus,3.0,0.0,FIFA World Cup qualification,2021,1
2021-09-02,Niger,Burkina Faso,0.0,2.0,FIFA World Cup qualification,2021,0
2021-09-02,Morocco,Sudan,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-02,Madagascar,Benin,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-02,Iran,Syria,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-02,Australia,China,3.0,0.0,FIFA World Cup qualification,2021,1
2021-09-02,Georgia,Kosovo,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-02,Sweden,Spain,2.0,1.0,FIFA World Cup qualification,2021,1
2021-09-02,Lithuania,Northern Ireland,1.0,4.0,FIFA World Cup qualification,2021,0
2021-09-02,Czech Republic,Belarus,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-02,Estonia,Belgium,2.0,5.0,FIFA World Cup qualification,2021,0
2021-09-02,Hungary,England,0.0,4.0,FIFA World Cup qualification,2021,0
2021-09-02,Poland,Albania,4.0,1.0,FIFA World Cup qualification,2021,1
2021-09-02,Iceland,Romania,0.0,2.0,FIFA World Cup qualification,2021,0
2021-09-02,Liechtenstein,Germany,0.0,2.0,FIFA World Cup qualification,2021,0
2021-09-02,Ecuador,Paraguay,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-02,Venezuela,Argentina,1.0,3.0,FIFA World Cup qualification,2021,0
2021-09-02,Chile,Brazil,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-02,Mexico,Jamaica,2.0,1.0,FIFA World Cup qualification,2021,1
2021-09-03,Mauritania,Zambia,1.0,2.0,FIFA World Cup qualification,2021,0
2021-09-03,Tunisia,Equatorial Guinea,3.0,0.0,FIFA World Cup qualification,2021,1
2021-09-03,Nigeria,Liberia,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-03,Cameroon,Malawi,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-03,Ghana,Ethiopia,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-04,Serbia,Luxembourg,4.0,1.0,FIFA World Cup qualification,2021,1
2021-09-04,Finland,Kazakhstan,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-04,Faroe Islands,Denmark,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-04,Scotland,Moldova,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-04,Israel,Austria,5.0,2.0,FIFA World Cup qualification,2021,1
2021-09-04,Latvia,Norway,0.0,2.0,FIFA World Cup qualification,2021,0
2021-09-04,Netherlands,Montenegro,4.0,0.0,FIFA World Cup qualification,2021,1
2021-09-04,Slovenia,Malta,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-04,Cyprus,Russia,0.0,2.0,FIFA World Cup qualification,2021,0
2021-09-04,Slovakia,Croatia,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-05,Togo,Namibia,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-05,Spain,Georgia,4.0,0.0,FIFA World Cup qualification,2021,1
2021-09-05,Bulgaria,Lithuania,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-05,Belarus,Wales,2.0,3.0,FIFA World Cup qualification,2021,0
2021-09-05,Belgium,Czech Republic,3.0,0.0,FIFA World Cup qualification,2021,1
2021-09-05,England,Andorra,4.0,0.0,FIFA World Cup qualification,2021,1
2021-09-05,Albania,Hungary,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-05,Germany,Armenia,6.0,0.0,FIFA World Cup qualification,2021,1
2021-09-05,Romania,Liechtenstein,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-05,Uruguay,Bolivia,4.0,2.0,FIFA World Cup qualification,2021,1
2021-09-05,Peru,Venezuela,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-05,Costa Rica,Mexico,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-05,Jamaica,Panama,0.0,3.0,FIFA World Cup qualification,2021,0
2021-09-06,Liberia,Central African Republic,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-06,Ivory Coast,Cameroon,2.0,1.0,FIFA World Cup qualification,2021,1
2021-09-06,South Africa,Ghana,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-07,Zambia,Tunisia,0.0,2.0,FIFA World Cup qualification,2021,0
2021-09-07,Equatorial Guinea,Mauritania,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-07,Cape Verde,Nigeria,1.0,2.0,FIFA World Cup qualification,2021,0
2021-09-07,Malawi,Mozambique,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-07,Angola,Libya,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-07,Ethiopia,Zimbabwe,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-07,Congo,Senegal,1.0,3.0,FIFA World Cup qualification,2021,0
2021-09-07,Sudan,Guinea-Bissau,2.0,4.0,FIFA World Cup qualification,2021,0
2021-09-07,Tanzania,Madagascar,3.0,2.0,FIFA World Cup qualification,2021,1
2021-09-07,South Korea,Lebanon,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-07,Iraq,Iran,0.0,3.0,FIFA World Cup qualification,2021,0
2021-09-07,China,Japan,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-07,Azerbaijan,Portugal,0.0,3.0,FIFA World Cup qualification,2021,0
2021-09-07,France,Finland,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-07,Faroe Islands,Moldova,2.0,1.0,FIFA World Cup qualification,2021,1
2021-09-07,Austria,Scotland,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-07,Denmark,Israel,5.0,0.0,FIFA World Cup qualification,2021,1
2021-09-07,Netherlands,Turkey,6.0,1.0,FIFA World Cup qualification,2021,1
2021-09-07,Croatia,Slovenia,3.0,0.0,FIFA World Cup qualification,2021,1
2021-09-07,Slovakia,Cyprus,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-07,Russia,Malta,2.0,0.0,FIFA World Cup qualification,2021,1
2021-09-08,Kosovo,Spain,0.0,2.0,FIFA World Cup qualification,2021,0
2021-09-08,Greece,Sweden,2.0,1.0,FIFA World Cup qualification,2021,1
2021-09-08,Italy,Lithuania,5.0,0.0,FIFA World Cup qualification,2021,1
2021-09-08,Belarus,Belgium,0.0,1.0,FIFA World Cup qualification,2021,0
2021-09-08,Hungary,Andorra,2.0,1.0,FIFA World Cup qualification,2021,1
2021-09-08,Iceland,Germany,0.0,4.0,FIFA World Cup qualification,2021,0
2021-09-08,Canada,El Salvador,3.0,0.0,FIFA World Cup qualification,2021,1
2021-09-08,Honduras,United States,1.0,4.0,FIFA World Cup qualification,2021,0
2021-09-09,Colombia,Chile,3.0,1.0,FIFA World Cup qualification,2021,1
2021-09-09,Paraguay,Venezuela,2.0,1.0,FIFA World Cup qualification,2021,1
2021-09-09,Uruguay,Ecuador,1.0,0.0,FIFA World Cup qualification,2021,1
2021-09-09,Argentina,Bolivia,3.0,0.0,FIFA World Cup qualification,2021,1
2021-09-09,Brazil,Peru,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-06,Morocco,Guinea-Bissau,5.0,0.0,FIFA World Cup qualification,2021,1
2021-10-07,South Korea,Syria,2.0,1.0,FIFA World Cup qualification,2021,1
2021-10-07,United Arab Emirates,Iran,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-07,Saudi Arabia,Japan,1.0,0.0,FIFA World Cup qualification,2021,1
2021-10-07,United States,Jamaica,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-07,El Salvador,Panama,1.0,0.0,FIFA World Cup qualification,2021,1
2021-10-07,Equatorial Guinea,Zambia,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-07,Tunisia,Mauritania,3.0,0.0,FIFA World Cup qualification,2021,1
2021-10-07,Liberia,Cape Verde,1.0,2.0,FIFA World Cup qualification,2021,0
2021-10-07,Nigeria,Central African Republic,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-07,Rwanda,Uganda,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-07,Mali,Kenya,5.0,0.0,FIFA World Cup qualification,2021,1
2021-10-07,DR Congo,Madagascar,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-07,Tanzania,Benin,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-07,Ecuador,Bolivia,3.0,0.0,FIFA World Cup qualification,2021,1
2021-10-07,Venezuela,Brazil,1.0,3.0,FIFA World Cup qualification,2021,0
2021-10-07,Peru,Chile,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-08,Estonia,Belarus,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-08,Latvia,Netherlands,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-08,Malta,Slovenia,0.0,4.0,FIFA World Cup qualification,2021,0
2021-10-08,Cyprus,Croatia,0.0,3.0,FIFA World Cup qualification,2021,0
2021-10-08,Russia,Slovakia,1.0,0.0,FIFA World Cup qualification,2021,1
2021-10-08,Germany,Romania,2.0,1.0,FIFA World Cup qualification,2021,1
2021-10-08,Liechtenstein,North Macedonia,0.0,4.0,FIFA World Cup qualification,2021,0
2021-10-08,Algeria,Niger,6.0,1.0,FIFA World Cup qualification,2021,1
2021-10-08,Malawi,Ivory Coast,0.0,3.0,FIFA World Cup qualification,2021,0
2021-10-08,Cameroon,Mozambique,3.0,1.0,FIFA World Cup qualification,2021,1
2021-10-08,Angola,Gabon,3.0,1.0,FIFA World Cup qualification,2021,1
2021-10-08,Egypt,Libya,1.0,0.0,FIFA World Cup qualification,2021,1
2021-10-09,Azerbaijan,Republic of Ireland,0.0,3.0,FIFA World Cup qualification,2021,0
2021-10-09,Luxembourg,Serbia,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-09,Sweden,Kosovo,3.0,0.0,FIFA World Cup qualification,2021,1
2021-10-09,Georgia,Greece,0.0,2.0,FIFA World Cup qualification,2021,0
2021-10-09,Lithuania,Bulgaria,3.0,1.0,FIFA World Cup qualification,2021,1
2021-10-09,Switzerland,Northern Ireland,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-09,Finland,Ukraine,1.0,2.0,FIFA World Cup qualification,2021,0
2021-10-09,Kazakhstan,Bosnia and Herzegovina,0.0,2.0,FIFA World Cup qualification,2021,0
2021-10-09,Scotland,Israel,3.0,2.0,FIFA World Cup qualification,2021,1
2021-10-09,Faroe Islands,Austria,0.0,2.0,FIFA World Cup qualification,2021,0
2021-10-09,Moldova,Denmark,0.0,4.0,FIFA World Cup qualification,2021,0
2021-10-09,Andorra,England,0.0,5.0,FIFA World Cup qualification,2021,0
2021-10-09,Hungary,Albania,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-09,Ethiopia,South Africa,1.0,3.0,FIFA World Cup qualification,2021,0
2021-10-09,Ghana,Zimbabwe,3.0,1.0,FIFA World Cup qualification,2021,1
2021-10-09,Senegal,Namibia,4.0,1.0,FIFA World Cup qualification,2021,1
2021-10-09,Morocco,Guinea-Bissau,3.0,0.0,FIFA World Cup qualification,2021,1
2021-10-10,Costa Rica,El Salvador,2.0,1.0,FIFA World Cup qualification,2021,1
2021-10-10,Panama,United States,1.0,0.0,FIFA World Cup qualification,2021,1
2021-10-10,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,2021,1
2021-10-10,Central African Republic,Nigeria,0.0,2.0,FIFA World Cup qualification,2021,0
2021-10-10,Cape Verde,Liberia,1.0,0.0,FIFA World Cup qualification,2021,1
2021-10-10,Kenya,Mali,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-10,Uganda,Rwanda,1.0,0.0,FIFA World Cup qualification,2021,1
2021-10-10,Benin,Tanzania,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-10,Madagascar,DR Congo,1.0,0.0,FIFA World Cup qualification,2021,1
2021-10-10,Bolivia,Peru,1.0,0.0,FIFA World Cup qualification,2021,1
2021-10-10,Venezuela,Ecuador,2.0,1.0,FIFA World Cup qualification,2021,1
2021-10-10,Argentina,Uruguay,3.0,0.0,FIFA World Cup qualification,2021,1
2021-10-10,Chile,Paraguay,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-11,Belarus,Czech Republic,0.0,2.0,FIFA World Cup qualification,2021,0
2021-10-11,Estonia,Wales,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-11,Norway,Montenegro,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-11,Latvia,Turkey,1.0,2.0,FIFA World Cup qualification,2021,0
2021-10-11,Slovenia,Russia,1.0,2.0,FIFA World Cup qualification,2021,0
2021-10-11,Iceland,Liechtenstein,4.0,0.0,FIFA World Cup qualification,2021,1
2021-10-11,North Macedonia,Germany,0.0,4.0,FIFA World Cup qualification,2021,0
2021-10-11,Romania,Armenia,1.0,0.0,FIFA World Cup qualification,2021,1
2021-10-11,Mozambique,Cameroon,0.0,1.0,FIFA World Cup qualification,2021,0
2021-10-11,Ivory Coast,Malawi,2.0,1.0,FIFA World Cup qualification,2021,1
2021-10-11,Gabon,Angola,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-11,Libya,Egypt,0.0,3.0,FIFA World Cup qualification,2021,0
2021-10-12,Syria,Lebanon,2.0,3.0,FIFA World Cup qualification,2021,0
2021-10-12,Japan,Australia,2.0,1.0,FIFA World Cup qualification,2021,1
2021-10-12,Saudi Arabia,China,3.0,2.0,FIFA World Cup qualification,2021,1
2021-10-12,Portugal,Luxembourg,5.0,0.0,FIFA World Cup qualification,2021,1
2021-10-12,Serbia,Azerbaijan,3.0,1.0,FIFA World Cup qualification,2021,1
2021-10-12,Kosovo,Georgia,1.0,2.0,FIFA World Cup qualification,2021,0
2021-10-12,Sweden,Greece,2.0,0.0,FIFA World Cup qualification,2021,1
2021-10-12,Bulgaria,Northern Ireland,2.0,1.0,FIFA World Cup qualification,2021,1
2021-10-12,Lithuania,Switzerland,0.0,4.0,FIFA World Cup qualification,2021,0
2021-10-12,Kazakhstan,Finland,0.0,2.0,FIFA World Cup qualification,2021,0
2021-10-12,Faroe Islands,Scotland,0.0,1.0,FIFA World Cup qualification,2021,0
